plot,species,dbh_cm,count,browsed,stripped,broken
379,grape,NA,1,0,0,0
379,musclewood,NA,3,0,0,0
379,red oak,NA,1,0,0,0
379,swamp dogwood,NA,1,0,0,0
379,black cherry,28.4,1,NA,0,0
379,black cherry,39.7,1,NA,0,0
379,musclewood,3,1,0,0,0
379,musclewood,7.5,1,0,0,0
379,musclewood,10.7,1,0,0,0
379,musclewood,11.4,1,0,0,0
379,red maple,9.1,1,0,0,0
379,red maple,30.3,1,NA,0,0
379,red maple,39.1,1,NA,0,0
379,red oak,43.6,1,NA,0,0
382,musclewood,NA,2,0,0,0
382,sugar maple,NA,3,0,0,0
382,white ash,NA,1,0,0,0
382,chokecherry,NA,6,0,0,0
382,winterberry,NA,1,0,0,0
382,grape,NA,2,0,0,0
382,black cherry,3,1,0,0,0
382,black cherry,6.6,1,NA,0,0
382,black cherry,31.6,1,NA,0,0
382,black cherry,32.1,1,NA,0,0
382,elm,4.5,1,0,0,0
382,elm,27.5,1,0,0,0
382,musclewood,3.7,1,0,0,0
382,red maple,10.6,1,0,0,0
382,red maple,11.1,1,0,0,0
382,red maple,13.8,1,NA,0,0
382,red maple,14.1,1,0,0,0
382,red maple,14.8,1,NA,0,0
382,red maple,25.8,1,NA,0,0
382,red maple,48.8,1,NA,0,0
382,red maple,61,1,NA,0,0
382,white ash,20.5,1,NA,0,0
382,white ash,40.5,1,NA,0,0
384,spicebush,NA,1,0,0,0
384,red oak,NA,2,0,0,0
384,white ash,NA,2,0,0,0
384,hickory,NA,1,0,0,0
384,hickory,3.5,1,0,0,0
384,musclewood,3.8,1,0,0,0
384,musclewood,5,1,0,0,0
384,musclewood,7.8,1,NA,0,0
384,musclewood,8.7,1,0,0,0
384,musclewood,9,1,NA,0,0
384,musclewood,9.1,1,NA,0,0
384,musclewood,9.2,1,NA,0,0
384,musclewood,9.6,1,0,0,0
384,musclewood,12.2,1,0,0,0
384,musclewood,12.4,1,0,0,0
384,musclewood,12.9,1,NA,0,0
384,musclewood,15.6,1,NA,0,0
384,red maple,25.6,1,NA,0,0
384,red maple,39.4,1,NA,0,0
384,red maple,43.7,1,NA,0,0
384,sugar maple,7.5,1,0,0,0
387,hickory,NA,2,0,0,0
387,winterberry,NA,1,0,0,0
387,elm,NA,1,0,0,0
387,sugar maple,NA,1,0,0,0
387,black cherry,17.2,1,NA,0,0
387,black cherry,31,1,NA,0,0
387,black cherry,33.2,1,NA,0,0
387,black cherry,35.3,1,NA,0,0
387,elm,3.7,1,0,0,0
387,elm,4.9,1,0,0,0
387,elm,5.9,1,0,0,0
387,elm,8,1,NA,0,0
387,elm,18.1,1,NA,0,0
387,musclewood,7,1,NA,0,0
387,red maple,3,1,0,0,0
387,red maple,3.6,1,0,0,0
387,red maple,3.6,1,0,0,0
387,red maple,3.8,1,0,0,0
387,red maple,4.6,1,0,0,0
387,red maple,18.8,1,NA,0,0
387,red maple,32.1,1,NA,0,0
387,red maple,42.7,1,NA,0,0
387,red oak,10.1,1,NA,0,0
387,sugar maple,3.5,1,0,0,0
387,sugar maple,6.2,1,0,0,0
387,sugar maple,13.3,1,0,0,0
387,sugar maple,22.5,1,NA,0,0
387,sugar maple,25.2,1,NA,0,0
387,white ash,5.4,1,0,0,0
387,white ash,6,1,0,0,0
387,white ash,11.3,1,NA,0,0
387,white ash,13.9,1,NA,0,0
387,white ash,14.3,1,NA,0,0
387,white ash,15.4,1,NA,0,0
394,european buckthorn,NA,21,0,0,0
394,red maple,14.5,1,NA,0,0
394,red maple,17.2,1,NA,0,0
394,red maple,20.1,1,NA,0,0
394,red maple,22.4,1,NA,0,0
394,red maple,23.7,1,NA,0,0
394,red maple,23.9,1,NA,0,0
394,red maple,28.9,1,NA,0,0
394,red maple,33.3,1,NA,0,0
394,red maple,34.1,1,NA,0,0
394,red maple,37.4,1,NA,0,0
394,red maple,38.8,1,0,0,0
396,arrowwood,NA,4,0,0,0
396,shadbush,NA,1,0,0,0
396,red maple,NA,1,0,0,0
396,hemlock,NA,1,0,0,0
396,red oak,NA,1,0,0,0
396,european buckthorn,NA,1,0,0,0
396,grape,NA,1,0,0,0
396,black cherry,12.5,1,NA,0,0
396,elm,21.3,1,0,0,0
396,hemlock,4.2,1,0,0,0
396,hemlock,5.2,1,0,0,0
396,hemlock,11.2,1,0,0,0
396,red maple,9.6,1,NA,0,0
396,red maple,10.2,1,NA,0,0
396,red maple,28.4,1,NA,0,0
396,red maple,33.6,1,NA,0,0
396,red maple,44.4,1,NA,0,0
396,red oak,82,1,0,0,0
396,sugar maple,35.4,1,0,0,0
396,white ash,10.4,1,0,0,0
396,white ash,11.7,1,NA,0,0
398,hemlock,7.7,1,0,0,0
398,hemlock,14,1,0,0,0
398,hop hornbeam,21.8,1,0,0,0
398,red maple,14.1,1,NA,0,0
398,red maple,26.3,1,NA,0,0
398,red oak,49.3,1,NA,0,0
398,sugar maple,6.8,1,0,0,0
398,sugar maple,8.9,1,NA,0,0
398,sugar maple,14.2,1,0,0,0
398,sugar maple,46.2,1,0,0,0
398,white ash,25.6,1,NA,0,0
398,white ash,36.6,1,NA,0,0
398,white oak,24.9,1,NA,0,0
398,witch hazel,NA,6,0,0,0
398,yellow birch,33.9,1,NA,0,0
398,yellow birch,37,1,NA,0,0
400,gray birch,3.8,1,0,0,0
400,witch hazel,NA,1,NA,0,0
400,high bush blueberry,NA,7,0,0,0
400,high bush blueberry,NA,1,NA,0,0
400,european buckthorn,NA,1,0,0,0
400,black chokeberry,NA,1,1,0,0
400,black chokeberry,NA,1,0,0,0
400,mountain holly,NA,1,NA,0,0
400,mountain holly,NA,2,1,0,0
400,red maple,7.3,1,NA,0,0
400,red maple,9.8,1,NA,0,0
400,red maple,10.4,1,NA,0,0
400,red maple,16.2,1,NA,0,0
400,red maple,17.3,1,0,0,0
400,red maple,24.3,1,NA,0,0
400,red maple,25.5,1,NA,0,0
400,red maple,26,1,NA,0,0
400,red maple,40.6,1,NA,0,0
400,red spruce,5.8,1,0,0,0
400,red spruce,13.3,1,NA,0,0
400,red spruce,19.4,1,NA,0,0
400,red spruce,20.9,1,NA,0,0
400,red spruce,21.3,1,NA,0,0
400,red spruce,24.4,1,NA,0,0
400,red spruce,25.4,1,NA,0,0
400,red spruce,32.3,1,0,0,0
400,white oak,27,1,NA,0,0
400,white pine,62.3,1,NA,0,0
402,hemlock,2.5,1,0,0,0
402,high bush blueberry,NA,1,1,0,0
402,winterberry,NA,1,0,0,0
402,hemlock,3.4,1,1,0,0
402,hemlock,4.1,1,NA,0,0
402,hemlock,5.1,1,NA,0,0
402,hemlock,5.8,1,0,0,0
402,hemlock,7,1,1,0,0
402,hemlock,9,1,NA,0,0
402,hemlock,9.7,1,1,0,0
402,hemlock,16.3,1,1,0,0
402,hemlock,16.8,1,NA,0,0
402,hemlock,25.4,1,NA,0,0
402,red maple,2.6,1,0,0,0
402,red maple,3.3,1,0,0,0
402,red maple,4.2,1,0,1,0
402,red maple,5.1,1,NA,0,0
402,red maple,5.2,1,0,1,0
402,red maple,12,1,NA,0,0
402,red maple,14.5,1,NA,0,0
402,red spruce,7.1,1,NA,0,0
402,red spruce,8.8,1,NA,0,0
402,red spruce,11.5,1,NA,0,0
402,red spruce,11.9,1,NA,0,0
402,red spruce,12.1,1,NA,0,0
402,red spruce,12.2,1,NA,0,0
402,red spruce,12.6,1,NA,0,0
402,red spruce,13.2,1,NA,0,0
402,red spruce,14.3,1,NA,0,0
402,red spruce,14.3,1,NA,0,0
402,red spruce,18.1,1,NA,0,0
402,red spruce,18.1,1,NA,0,0
402,red spruce,18.6,1,NA,0,0
402,red spruce,18.8,1,NA,0,0
402,red spruce,19.4,1,NA,0,0
402,red spruce,20.8,1,NA,0,0
402,red spruce,20.8,1,NA,0,0
402,red spruce,22.2,1,NA,0,0
402,red spruce,23.2,1,NA,0,0
402,red spruce,26.6,1,NA,0,0
402,red spruce,31.3,1,NA,0,0
402,white pine,29.7,1,NA,0,0
403,balsam fir,3.4,1,1,0,0
403,balsam fir,3.8,1,0,0,0
403,balsam fir,4.2,1,0,0,0
403,balsam fir,6.2,1,0,0,0
403,black cherry,14.7,1,NA,0,0
403,hemlock,5.3,1,0,0,0
403,hemlock,22,1,0,0,0
403,hemlock,23.4,1,NA,0,0
403,hemlock,32.1,1,NA,0,0
403,hemlock,32.8,1,NA,0,0
403,hemlock,39.4,1,0,0,0
403,red maple,9,1,NA,0,0
403,red maple,10.3,1,0,0,0
403,red maple,13.6,1,NA,0,0
403,red maple,18.4,1,NA,0,0
403,red maple,26.2,1,NA,0,0
403,red maple,31.1,1,NA,0,0
403,red spruce,32.7,1,NA,0,0
403,red spruce,44,1,NA,0,0
403,white pine,53.7,1,NA,0,0
410,high bush blueberry,NA,14,0,0,0
410,mountain holly,NA,2,0,0,0
410,winterberry,NA,1,0,0,0
410,hemlock,8.5,1,1,0,0
410,red maple,7.6,1,NA,0,0
410,red maple,10,1,NA,0,0
410,red maple,12.2,1,NA,0,0
410,red maple,13.1,1,NA,0,0
410,red maple,16.7,1,NA,0,0
410,red spruce,3,1,0,0,0
410,red spruce,10,1,0,0,0
410,red spruce,10.7,1,0,0,0
410,spruce,4.3,1,0,0,0
410,spruce,5.6,1,NA,0,0
410,spruce,6.5,1,NA,0,0
410,spruce,10,1,NA,0,0
410,spruce,10.3,1,NA,0,0
410,spruce,10.4,1,NA,0,0
410,spruce,10.4,1,NA,0,0
410,spruce,13.7,1,NA,0,0
410,spruce,15.5,1,NA,0,0
410,spruce,21.4,1,NA,0,0
410,tamarack,8.3,1,NA,0,0
410,tamarack,30.1,1,NA,0,0
410,tamarack,30.2,1,NA,0,0
410,tamarack,30.8,1,NA,0,0
410,white pine,8.4,1,NA,0,0
410,white pine,9,1,NA,0,0
410,white pine,11.5,1,NA,0,0
410,white pine,11.7,1,NA,0,0
410,white pine,17.1,1,NA,0,0
410,white pine,24.4,1,NA,0,0
410,yellow birch,4.4,1,0,0,0
410,yellow birch,7.5,1,0,0,0
411,red maple,9.7,1,1,1,0
411,red maple,6.2,1,1,0,0
411,red maple,2.8,1,1,0,0
411,red maple,5.7,1,0,0,0
411,red oak,19,1,NA,0,0
411,red oak,17,1,NA,0,0
411,red oak,16.7,1,NA,0,0
411,red oak,22.6,1,NA,0,0
411,red oak,24.7,1,NA,0,0
411,red oak,16.9,1,NA,0,0
411,red oak,21.1,1,NA,0,0
411,red oak,19.1,1,NA,0,0
411,red oak,24.4,1,NA,0,0
411,scarlet oak,22.3,1,NA,0,0
411,white pine,15.7,1,NA,0,0
411,white pine,18,1,NA,0,0
411,white pine,13.5,1,NA,0,0
411,white pine,17.7,1,NA,0,0
412,black cherry,12.3,1,0,0,0
412,black oak,15.8,1,0,0,0
412,black oak,19.5,1,NA,0,0
412,black oak,25.8,1,NA,0,0
412,black oak,46.6,1,NA,0,0
412,black oak,21.4,1,NA,0,0
412,pignut hickory,6.3,1,6.3,0,0
412,white oak,25.3,1,0,0,0
412,white pine,28.8,1,NA,0,0
412,white pine,21.4,1,0,0,0
412,white pine,19.5,1,NA,0,0
412,white pine,14.8,1,NA,0,0
412,white pine,4.5,1,0,0,0
412,white pine,14.8,1,NA,0,0
412,white pine,23.5,1,NA,0,0
412,white pine,16.8,1,NA,0,0
416,black oak,22.1,1,NA,0,0
416,black oak,25,1,NA,0,0
416,pignut hickory,7,1,0,0,0
416,pignut hickory,8.1,1,1,0,0
416,pignut hickory,8.5,1,0,0,0
416,pignut hickory,14.4,1,NA,0,0
416,pignut hickory,16,1,0,0,0
416,pignut hickory,17,1,NA,0,0
416,pignut hickory,19.8,1,NA,0,0
416,pignut hickory,22,1,NA,0,0
416,pignut hickory,22.1,1,NA,0,0
416,pignut hickory,22.1,1,NA,0,0
416,red maple,7.2,1,NA,0,0
416,red maple,13.3,1,NA,0,0
416,red oak,32.8,1,NA,0,0
416,red oak,36.9,1,NA,0,0
418,chestnut oak,17.8,1,NA,0,0
418,chestnut oak,18.6,1,NA,0,0
418,chestnut oak,26,1,NA,0,0
418,chestnut oak,30.3,1,NA,0,0
418,hemlock,2.5,1,0,0,0
418,white pine,2.5,1,0,0,0
418,white pine,2.5,1,0,0,0
418,white pine,2.6,1,0,0,0
418,white pine,2.6,1,0,0,0
418,white pine,2.6,1,0,0,0
418,white pine,2.6,1,0,0,0
418,white pine,2.6,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.7,1,0,0,0
418,white pine,2.8,1,0,0,0
418,white pine,2.8,1,0,0,0
418,white pine,2.8,1,0,0,0
418,white pine,2.8,1,0,0,0
418,white pine,2.8,1,0,0,0
418,white pine,2.8,1,0,0,0
418,white pine,2.8,1,0,0,0
418,white pine,2.9,1,0,0,0
418,white pine,2.9,1,0,0,0
418,white pine,3,1,0,0,0
418,white pine,3,1,0,0,0
418,white pine,3,1,0,0,0
418,white pine,3.1,1,0,0,0
418,white pine,3.1,1,0,0,0
418,white pine,3.2,1,0,0,0
418,white pine,3.2,1,0,0,0
418,white pine,3.2,1,0,0,0
418,white pine,3.2,1,0,0,0
418,white pine,3.2,1,0,0,0
418,white pine,3.3,1,0,0,0
418,white pine,3.3,1,0,0,0
418,white pine,3.3,1,0,0,0
418,white pine,3.4,1,0,0,0
418,white pine,3.4,1,0,0,0
418,white pine,3.4,1,0,0,0
418,white pine,3.4,1,0,0,0
418,white pine,3.5,1,0,0,0
418,white pine,3.5,1,0,0,0
418,white pine,3.5,1,0,0,0
418,white pine,3.5,1,0,0,0
418,white pine,3.7,1,0,0,0
418,white pine,3.7,1,NA,0,0
418,white pine,3.7,1,0,0,0
418,white pine,3.8,1,0,0,0
418,white pine,3.9,1,0,0,0
418,white pine,4,1,0,0,0
418,white pine,4.3,1,0,0,0
418,white pine,4.3,1,0,0,0
418,white pine,4.4,1,0,0,0
418,white pine,4.5,1,0,0,0
418,white pine,5.1,1,0,0,0
418,white pine,5.5,1,0,0,0
418,white pine,5.6,1,0,0,0
418,white pine,7,1,0,0,0
418,white pine,8,1,0,0,0
418,white pine,8.8,1,0,0,0
418,white pine,8.9,1,0,0,0
418,white pine,10.1,1,0,0,0
418,white pine,11.3,1,0,0,0
418,white pine,12.7,1,0,0,0
418,white pine,13,1,0,0,0
418,white pine,14.3,1,0,0,0
418,white pine,16,1,0,0,0
418,white pine,18.2,1,0,0,0
418,white pine,37.6,1,NA,0,0
425,black oak,23.6,1,NA,0,0
425,black oak,26.1,1,NA,0,0
425,hemlock,2.8,1,0,0,0
425,hemlock,2.9,1,1,0,1
425,hemlock,3.3,1,1,0,1
425,hemlock,3.7,1,1,0,1
425,hemlock,6.7,1,0,0,0
425,hemlock,12.8,1,1,0,0
425,hemlock,34.7,1,1,0,0
425,hemlock,47.8,1,1,0,0
425,red oak,11.3,1,NA,0,0
425,red oak,14.4,1,NA,0,0
425,red oak,22.4,1,NA,0,0
425,red oak,25.7,1,NA,0,0
425,red oak,33.3,1,NA,0,0
425,red oak,35.5,1,NA,0,0
425,white oak,20.4,1,NA,0,0
425,white oak,28,1,NA,0,0
425,white pine,4.4,1,0,0,0
425,white pine,4.5,1,0,0,0
425,white pine,11.9,1,NA,0,0
425,white pine,12.3,1,NA,0,0
425,white pine,12.5,1,NA,0,0
425,white pine,12.7,1,NA,0,0
425,white pine,12.9,1,NA,0,0
425,white pine,13.3,1,NA,0,0
425,white pine,15.1,1,NA,0,0
425,white pine,17.3,1,NA,0,0
425,white pine,17.5,1,NA,0,0
425,white pine,18.3,1,NA,0,0
425,white pine,21.5,1,NA,0,0
425,white pine,24.6,1,NA,0,0
425,white pine,25.8,1,NA,0,0
428,black cherry,6.7,1,1,0,0
428,hemlock,3.3,1,1,0,0
428,hemlock,8.5,1,1,0,0
428,hemlock,14.2,1,1,0,0
428,hemlock,14.6,1,1,0,0
428,hemlock,17.8,1,1,0,0
428,hemlock,19.2,1,1,0,0
428,hemlock,22.1,1,1,0,0
428,hemlock,22.3,1,1,0,0
428,hemlock,22.9,1,1,0,0
428,hemlock,23.2,1,1,0,0
428,hemlock,30.9,1,1,0,0
428,hemlock,31.6,1,1,0,0
428,hemlock,36.4,1,1,0,0
428,hemlock,54.3,1,1,0,0
428,red maple,5.4,1,1,0,0
428,red maple,26.5,1,1,0,0
428,red oak,7.1,1,1,0,0
432,black birch,NA,1,1,0,0
432,black birch,2.6,1,0,0,0
432,black birch,5.2,1,0,0,0
432,black birch,5.8,1,0,0,0
432,black birch,18.8,1,NA,0,0
432,sugarmaple,54.5,1,NA,0,0
432,sugarmaple,85,1,NA,0,0
432,yellow birch,6.4,1,NA,0,0
435,white pine,NA,1,0,0,0
435,high bush blueberry,NA,2,1,0,0
435,high bush blueberry,NA,1,0,0,0
435,paper birch,27,1,NA,0,0
435,red maple,13.2,1,NA,0,0
435,red maple,14.7,1,0,0,0
435,red maple,27.9,1,NA,0,0
435,red maple,28.6,1,NA,0,0
435,red maple,33,1,NA,0,0
435,red maple,37.8,1,NA,0,0
435,yellow birch,6.4,1,NA,0,0
435,yellow birch,7.6,1,0,0,0
435,yellow birch,10.2,1,0,0,0
435,yellow birch,10.3,1,NA,0,0
435,yellow birch,11.8,1,NA,0,0
435,yellow birch,15.5,1,NA,0,0
435,yellow birch,16.7,1,0,0,0
435,yellow birch,17.2,1,NA,0,0
435,yellow birch,18.1,1,NA,0,0
435,yellow birch,18.8,1,NA,0,0
435,yellow birch,24.2,1,NA,0,0
435,yellow birch,28.9,1,NA,0,0
435,yellow birch,34.5,1,NA,0,0
437,white pine,NA,5,0,0,0
437,pignut hickory,3.3,1,0,0,0
437,pignut hickory,7.9,1,NA,0,0
437,pignut hickory,9.8,1,0,0,0
437,pignut hickory,10.4,1,NA,0,0
437,pignut hickory,10.5,1,NA,0,0
437,pignut hickory,12.5,1,NA,0,0
437,pignut hickory,13.8,1,0,0,0
437,pignut hickory,14.9,1,0,0,0
437,pignut hickory,18.2,1,0,0,0
437,pignut hickory,20.5,1,NA,0,0
437,pignut hickory,20.5,1,NA,0,0
437,pignut hickory,20.6,1,0,0,0
437,pignut hickory,22.6,1,NA,0,0
437,red oak,23.5,1,1,0,0
437,red oak,26,1,NA,0,0
437,red oak,27.6,1,NA,0,0
437,red oak,30,1,NA,0,0
437,red oak,38.2,1,NA,0,0
437,white pine,3.3,1,0,0,0
437,white pine,19.7,1,NA,0,0
440,red maple,11.9,1,NA,0,0
440,red maple,18,1,0,0,0
440,red maple,19.1,1,0,0,0
440,red maple,24.2,1,NA,0,0
440,red oak,9.6,1,NA,0,0
440,sugar maple,2.9,1,0,0,0
440,sugar maple,3.1,1,NA,0,0
440,sugar maple,3.5,1,NA,0,0
440,sugar maple,3.8,1,0,0,0
440,sugar maple,5,1,0,0,0
440,sugar maple,5.5,1,0,0,0
440,sugar maple,5.9,1,0,0,0
440,sugar maple,6.8,1,NA,0,0
440,sugar maple,7,1,0,0,0
440,sugar maple,8.5,1,0,0,0
440,sugar maple,8.6,1,0,0,0
440,sugar maple,8.8,1,0,0,0
440,sugar maple,20.3,1,0,0,0
440,sugar maple,22.9,1,NA,0,0
440,sugar maple,23.2,1,NA,0,0
440,white ash,16.6,1,NA,0,0
440,white ash,22.5,1,NA,0,0
440,white ash,31.5,1,NA,0,0
440,white ash,32.1,1,NA,0,0
440,white ash,34.1,1,NA,0,0
440,white ash,60,1,NA,0,0
442,white pine,NA,8,0,0,0
442,black birch,NA,9,0,0,0
442,high bush blueberry,NA,1,0,0,0
442,black birch,36.9,1,NA,0,0
442,red oak,29,1,NA,0,0
442,red oak,61,1,NA,0,0
442,sugar maple,8.7,1,0,0,0
442,white pine,2.7,1,1,0,0
442,white pine,4,1,NA,0,0
442,white pine,22.5,1,NA,0,0
442,white pine,27.6,1,NA,0,0
443,white pine,NA,1,0,0,0
443,pignut hickory,18,1,0,0,0
443,red maple,3.2,1,0,0,0
443,red maple,3.4,1,NA,0,0
443,red maple,4.8,1,NA,0,0
443,red maple,6.2,1,0,0,0
443,red maple,6.2,1,1,0,0
443,red maple,6.9,1,NA,1,0
443,red maple,7.5,1,NA,0,0
443,red maple,7.5,1,0,0,0
443,red maple,8.5,1,NA,0,0
443,red maple,9.1,1,NA,0,0
443,red maple,10.1,1,NA,1,0
443,red maple,13.1,1,NA,0,0
443,red oak,12.5,1,0,0,0
443,red oak,12.9,1,0,0,0
443,red oak,13.8,1,0,0,0
443,red oak,15.1,1,NA,0,0
443,red oak,19.4,1,NA,0,0
443,red oak,19.6,1,NA,0,0
443,red oak,19.8,1,NA,0,0
443,red oak,19.8,1,0,0,0
443,red oak,20.1,1,NA,0,0
443,red oak,21.2,1,NA,0,0
443,red oak,21.9,1,0,0,0
443,red oak,22.4,1,NA,0,0
443,red oak,26.6,1,NA,0,0
443,red oak,31.5,1,NA,0,0
444,black cherry,NA,1,1,0,0
444,black cherry,NA,1,0,0,0
444,high bush blackberry,NA,1,0,0,0
444,sugar maple,16.4,1,1,0,0
444,sugar maple,23.3,1,1,0,0
444,sugar maple,24.1,1,NA,0,0
444,sugar maple,24.6,1,0,0,0
444,sugar maple,30.2,1,NA,0,0
444,sugar maple,30.9,1,1,0,0
444,white ash,18.3,1,0,0,0
444,white ash,26.1,1,NA,0,0
447,white pine,2.5,1,1,0,0
448,red maple,NA,1,0,0,0
448,chestnut,NA,1,0,0,0
448,high bush blueberry,NA,1,0,0,0
448,red maple,3.3,1,0,0,0
448,red maple,3.3,1,0,0,0
448,red maple,3.8,1,0,0,0
448,red maple,4.3,1,0,0,0
448,red maple,5.7,1,0,0,0
448,red maple,6.3,1,NA,0,0
448,red maple,6.5,1,1,0,0
448,red maple,6.9,1,1,0,0
448,red maple,8,1,NA,0,0
448,red maple,8.3,1,0,0,0
448,red maple,8.7,1,NA,0,0
448,red maple,8.7,1,NA,0,0
448,red maple,8.9,1,0,0,0
448,red maple,9.7,1,NA,0,0
448,red maple,10.4,1,NA,0,0
448,red maple,11.4,1,0,0,0
448,red oak,24.2,1,0,0,0
448,red oak,34.6,1,NA,0,0
448,red oak,34.7,1,NA,0,0
448,red oak,35.6,1,NA,0,0
449,chestnut,NA,1,0,0,0
449,white pine,NA,1,0,0,0
449,red maple,NA,1,1,0,0
449,chestnut,NA,2,1,0,0
449,witch hazel,NA,1,0,0,0
449,black birch,8.1,1,1,0,0
449,black birch,16.7,1,NA,0,0
449,chestnut,2.9,1,0,0,0
449,chestnut,2.9,1,1,0,0
449,chestnut,3.4,1,1,0,0
449,pignut hickory,4.4,1,0,0,0
449,red maple,4.2,1,1,0,0
449,red maple,5.6,1,0,0,0
449,red maple,6.9,1,0,0,0
449,red maple,8.1,1,NA,0,0
449,red maple,8.8,1,NA,0,0
449,red maple,9.3,1,NA,0,0
449,red maple,10.5,1,NA,0,0
449,red maple,11,1,NA,0,0
449,red maple,14.4,1,NA,0,0
449,red maple,15.2,1,NA,0,0
449,red maple,19.9,1,NA,0,0
449,red oak,3,1,NA,0,0
449,red oak,36.7,1,NA,0,0
449,white pine,2.9,1,0,0,0
449,white pine,3.7,1,0,0,0
449,white pine,43.6,1,NA,0,0
452,winterberry,NA,3,1,0,0
452,winterberry,NA,6,0,0,0
452,winterberry,NA,1,NA,0,0
452,high bush blueberry,NA,1,1,0,0
452,black ash,4.6,1,0,0,0
452,black ash,7.4,1,NA,0,0
452,black ash,8.7,1,NA,0,0
452,black ash,9,1,NA,0,0
452,black ash,12,1,NA,0,0
452,hemlock,6,1,0,0,0
452,hemlock,15,1,0,0,0
452,hemlock,23.8,1,0,0,0
452,red maple,9,1,NA,0,0
452,red maple,10.7,1,NA,0,0
452,red maple,13,1,NA,0,0
452,red maple,14.3,1,NA,0,0
452,red maple,15.2,1,NA,0,0
452,red maple,16.6,1,NA,0,0
452,red maple,17.9,1,NA,0,0
452,red maple,20.5,1,NA,0,0
452,red maple,22,1,NA,0,0
452,red maple,24.4,1,NA,0,0
452,white pine,19.4,1,0,0,0
452,white pine,29.4,1,NA,0,0
452,yellow birch,4.3,1,0,0,0
452,yellow birch,4.3,1,0,0,0
452,yellow birch,7.2,1,NA,0,0
452,yellow birch,8,1,NA,0,0
452,yellow birch,10.2,1,NA,0,0
452,yellow birch,14.3,1,NA,0,0
453,virginia creeper,NA,1,0,0,0
453,norway spruce,6.5,1,0,0,0
453,norway spruce,7.6,1,0,0,0
453,norway spruce,10,1,0,0,0
453,red maple,26.6,1,NA,0,0
453,sugar maple,7.2,1,NA,0,0
453,sugar maple,29.9,1,NA,0,0
453,sugar maple,33.4,1,NA,0,0
453,sugar maple,35.7,1,NA,0,0
453,white ash,39.5,1,NA,0,0
455,quaking aspen,NA,5,1,0,0
455,quaking aspen,NA,4,1,0,1
455,rubus,NA,4,0,0,0
455,white ash,NA,1,1,0,0
455,red maple,NA,1,1,0,0
455,white ash,2.8,1,0,0,0
455,red maple,2.9,1,1,0,0
455,white ash,3.4,1,0,0,0
455,white ash,4,1,0,0,0
455,white ash,4,1,0,0,0
455,white ash,4.3,1,0,0,0
455,white ash,4.4,1,0,0,0
455,quaking aspen,36.5,1,NA,0,0
455,sugar maple,42.7,1,1,0,0
455,sugar maple,57.8,1,NA,0,0
462,yellow birch,5.1,1,0,0,0
462,high bush blueberry,NA,2,NA,0,0
462,high bush blueberry,NA,3,1,0,0
462,arrowwood,NA,1,NA,0,0
462,nannyberry,NA,2,1,0,0
462,winterberry,NA,7,1,0,0
462,winterberry,NA,1,0,0,0
462,winterberry,NA,1,NA,0,0
462,lyonia,NA,1,0,0,0
462,lyonia,NA,1,1,0,0
462,yellow birch,5.2,1,0,0,0
462,hemlock,6.3,1,1,0,0
462,red maple,6.5,1,NA,0,0
462,red maple,8.2,1,NA,1,0
462,yellow birch,9.1,1,1,0,0
462,white pine,9.3,1,NA,0,0
462,red oak,9.7,1,NA,0,0
462,white pine,10.3,1,NA,0,0
462,white pine,10.3,1,NA,0,0
462,yellow birch,10.5,1,NA,0,0
462,yellow birch,10.8,1,NA,0,0
462,red maple,11.2,1,NA,0,0
462,yellow birch,12,1,NA,0,0
462,yellow birch,12.4,1,NA,0,0
462,red maple,12.7,1,NA,1,0
462,red maple,13.2,1,NA,0,0
462,red maple,13.5,1,NA,0,0
462,white pine,15.5,1,NA,0,0
462,white pine,15.7,1,NA,0,0
462,red maple,16.1,1,NA,1,0
462,yellow birch,16.2,1,NA,0,0
462,white pine,17.5,1,NA,0,0
462,white pine,20.3,1,NA,0,0
462,hemlock,23.5,1,NA,0,0
462,red maple,23.7,1,NA,0,0
462,white pine,24.6,1,NA,0,0
462,white pine,26.8,1,NA,0,0
462,red maple,29.6,1,NA,0,0
462,red maple,32.9,1,NA,0,0
462,red maple,36.5,1,NA,0,0
462,red maple,39.3,1,NA,0,0
462,red maple,40.3,1,NA,0,0
464,red maple,3,1,NA,0,0
464,winterberry,NA,2,NA,0,0
464,winterberry,NA,7,0,0,0
464,winterberry,NA,3,1,0,0
464,high bush blueberry,NA,3,1,0,0
464,mountain holly,NA,1,1,0,0
464,red spruce,3.3,1,0,0,0
464,yellow birch,3.4,1,1,0,0
464,red maple,3.6,1,0,0,0
464,red maple,4.3,1,0,0,0
464,red maple,5.4,1,0,0,0
464,hemlock,5.8,1,1,0,0
464,hemlock,6.1,1,1,0,0
464,red maple,6.2,1,1,0,0
464,hemlock,6.9,1,NA,0,0
464,red maple,7.3,1,NA,1,0
464,red maple,7.3,1,NA,1,0
464,hemlock,8.3,1,0,0,0
464,hemlock,8.4,1,1,0,0
464,hemlock,8.4,1,1,0,0
464,red maple,8.6,1,NA,1,0
464,hemlock,8.7,1,NA,0,0
